Plasmid_46	Plasmid_46_contaminant	Plasmid_46_expression	Plasmid_46_mixture
0.9613190213712407	0.9597312586670808	0.0016436611253038986	0.9613749197923847
0.01344164007349386	0.009615956045200144	0.001575330054548809	0.011191286099748952
0.0023208587177255585	4.817317859983174e-5	0.0014916520236975199	0.0015398252022973515
0.0015472391451503724	1.6088919468870038e-7	0.001411531527736234	0.0014116924169309227
0.0005802146794313896	4.0300433332318473e-10	0.0013353350093586477	0.001335335412362981
0.0012571318054346776	8.075743954913147e-13	0.0012630371994250492	0.0012630372002326235
0.0017406440382941688	1.348571943125479e-15	0.001194518732464583	0.0011945187324659318
0.0003868097862875931	1.9302737707302186e-18	0.001129626214186599	0.001129626214186601
0.0009670244657189827	2.4175293300756262e-21	0.0010681944247783908	0.001068194424778391
0.0012571318054346776	2.6913617242156914e-24	0.0010100559757252284	0.0010100559757252286
0.0006769171260032879	2.696589884728307e-27	0.00095504592484253	0.0009550459248425301
0.00048351223285949136	2.4562074557386473e-30	0.0009030040919768456	0.0009030040919768455
0.0008703220191470844	2.0508156770433293e-33	0.0008537762260408707	0.0008537762260408707
0.0003868097862875931	1.5806150242713092e-36	0.0008072145584199422	0.0008072145584199422
0.0009670244657189827	1.1312039148248584e-39	0.0007631780121478517	0.0007631780121478518
0.00048351223285949136	7.556009056272337e-43	0.0007215322113594672	0.0007215322113594671
0.0003868097862875931	4.731679461443727e-46	0.0006821493725992806	0.0006821493725992805
0.0009670244657189827	2.788747696161819e-49	0.0006449081259926252	0.000644908125992625
0.0005802146794313896	1.552313908785094e-52	0.0006096932954963802	0.0006096932954963801
0.00048351223285949136	8.185944149210432e-56	0.0005763956564932821	0.000576395656493282
0.0003868097862875931	4.100922962361087e-59	0.0005449116823838081	0.0005449116823838082
0.00048351223285949136	1.9566139501327623e-62	0.000515143287719324	0.000515143287719324
0.0002901073397156948	8.91097641420276e-66	0.00048699757279796387	0.0004869975727979639
0.00048351223285949136	3.881863746161598e-69	0.000460386572934645	0.0004603865729346449
0.0009670244657189827	1.6205852254406314e-72	0.00043522701448049504	0.00043522701448049514
0.00048351223285949136	6.494933307468147e-76	0.0004114400789003846	0.00041144007890038455
0.0002901073397156948	2.502903913389434e-79	0.0003889511756935868	0.0003889511756935868
0.00019340489314379654	9.288022152869135e-83	0.0003676897245815396	0.00036768972458153966
0.00048351223285949136	3.323594568876543e-86	0.0003475889471362852	0.00034758894713628517
9.670244657189827e-5	1.1482934091063858e-89	0.00032858566784915754	0.00032858566784915754
0.00019340489314379654	3.8350801675792683e-93	0.00031062012451868367	0.00031062012451868367
0.0002901073397156948	1.2395258329241064e-96	0.0002936357877537957	0.0002936357877537958
0.0002901073397156948	3.8810428110242153e-100	0.0002775791893324999	0.00027757918933249984
0.0003868097862875931	1.1783581852107767e-103	0.00026239975911953613	0.0002623997591195362
0.0002901073397156948	3.472491850977273e-107	0.0002480496702239204	0.0002480496702239204
0.00019340489314379654	9.940678320032622e-111	0.00023448369206474678	0.0002344836920647467
0	2.7666635529960263e-114	0.0002216590510084709	0.00022165905100847094
0.00019340489314379654	7.4919945746952385e-118	0.00020953529824105927	0.00020953529824105927
9.670244657189827e-5	1.9754074484406784e-121	0.0001980741845423978	0.00019807418454239776
0.00019340489314379654	5.074986710595575e-125	0.00018723954163710758	0.00018723954163710755
0	1.2712113078102406e-128	0.0001769971698045865	0.0001769971698045865
0	3.106538355341468e-132	0.00016731473144109072	0.00016731473144109075
0.0003868097862875931	7.41088815672857e-136	0.00015816165027752226	0.00015816165027752224
9.670244657189827e-5	1.7268103095707565e-139	0.0001495090159679581	0.0001495090159679581
9.670244657189827e-5	3.9321926380375348e-143	0.00014132949377559134	0.00014132949377559134
9.670244657189827e-5	8.755180445257214e-147	0.00013359723909445702	0.00013359723909445704
0.00019340489314379654	1.906997391855829e-150	0.00012628781655694933	0.0001262878165569493
9.670244657189827e-5	4.065323125901661e-154	0.00011937812348859131	0.00011937812348859132
0	8.48587563253965e-158	0.00011284631748272092	0.00011284631748272091
0	1.7351755196269964e-161	0.00010667174787865089	0.00010667174787865085
9.670244657189827e-5	3.4770924416099427e-165	0.00010083489093740805	0.00010083489093740805
9.670244657189827e-5	6.831072430621171e-169	9.531728851933243e-5	9.531728851933243e-5
0.00019340489314379654	1.3162196676899634e-172	9.010149007760554e-5	9.010149007760553e-5
9.670244657189827e-5	2.488257580174128e-176	8.517099779117205e-5	8.517099779117203e-5
0	4.616835549113216e-180	8.051021466951525e-5	8.051021466951525e-5
9.670244657189827e-5	8.410552870403322e-184	7.610439547035003e-5	7.610439547035003e-5
0	1.5048019579005062e-187	7.193960027951134e-5	7.193960027951132e-5
9.670244657189827e-5	2.6451318283161787e-191	6.800265061014977e-5	6.800265061014977e-5
0	4.5694313517001934e-195	6.42810878858103e-5	6.42810878858103e-5
9.670244657189827e-5	7.759843720851479e-199	6.076313417907288e-5	6.076313417907289e-5
0	1.2958196276904212e-202	5.743765508419334e-5	5.7437655084193345e-5
0.00019340489314379654	2.128421063888732e-206	5.4294124608604304e-5	5.429412460860431e-5
0	3.4396059231470594e-210	5.132259197424012e-5	5.1322591974240116e-5
9.670244657189827e-5	5.470297779270368e-214	4.8513650225442324e-5	4.851365022544231e-5
9.670244657189827e-5	8.563944093167959e-218	4.585840654570325e-5	4.585840654570326e-5
0	1.3200892554318832e-221	4.334845419072244e-5	4.334845419072243e-5
0	2.004020639669844e-225	4.097584595019927e-5	4.097584595019927e-5
0	2.99688595747649e-229	3.873306905547805e-5	3.8733069055478055e-5
0	4.415746500621058e-233	3.661302145460923e-5	3.6613021454609224e-5
0	6.412064348593766e-237	3.460898938060519e-5	3.460898938060519e-5
9.670244657189827e-5	9.177886053034442e-241	3.2714626142663806e-5	3.2714626142663806e-5
0	1.2951710909655825e-244	3.09239320739151e-5	3.09239320739151e-5
0	1.8023431283594835e-248	2.923123557283043e-5	2.9231235572830426e-5
0	2.4737593251620127e-252	2.763117517882666e-5	2.763117517882666e-5
9.670244657189827e-5	3.3494118616529465e-256	2.611868262581087e-5	2.6118682625810874e-5
0	4.4745577748029736e-260	2.468896682045302e-5	2.468896682045302e-5
0	5.899013052330928e-264	2.333749869485375e-5	2.333749869485375e-5
0	7.675938055103288e-268	2.2059996886000052e-5	2.2059996886000056e-5
0	9.860062958594703e-272	2.0852414196981265e-5	2.0852414196981268e-5
0	1.250533775734957e-275	1.971092479737918e-5	1.9710924797379175e-5
0	1.5662037825576434e-279	1.8631912122556346e-5	1.8631912122556343e-5
0	1.937341042203435e-283	1.7611957433752663e-5	1.761195743375266e-5
9.670244657189827e-5	2.3672005661078425e-287	1.6647829002968647e-5	1.6647829002968653e-5
9.670244657189827e-5	2.857589181497007e-291	1.573647188857065e-5	1.5736471888570645e-5
0	3.4085002983367427e-295	1.4874998269404648e-5	1.4874998269404647e-5
0	4.017790060298449e-299	1.4060678306956582e-5	1.406067830695658e-5
0	4.680924304271876e-303	1.3290931506753863e-5	1.329093150675386e-5
0	5.3908245181844365e-307	1.2563318551769904e-5	1.2563318551769903e-5
0	6.137837018307e-311	1.1875533582075832e-5	1.1875533582075834e-5
0	6.909842925e-315	1.1225396896385542e-5	1.1225396896385542e-5
0	7.6925e-319	1.0610848052466393e-5	1.061084805246639e-5
0	8.4e-323	1.0029939344642075e-5	1.0029939344642075e-5
0	0.0	9.480829637800297e-6	9.480829637800297e-6
0	0.0	8.961778538439731e-6	8.96177853843973e-6
0	0.0	8.471140884351639e-6	8.471140884351644e-6
0	0.0	8.007361535534801e-6	8.007361535534798e-6
0	0.0	7.568970449891102e-6	7.568970449891102e-6
9.670244657189827e-5	0.0	7.1545780281464465e-6	7.154578028146446e-6
