Plasmid_39	Plasmid_39_contaminant	Plasmid_39_expression	Plasmid_39_mixture
0.9922638042742481	0.9898664290579714	0.0024057743276322038	0.9922722033856036
0.005415337008026303	0.003044879778369208	0.0014539341495455698	0.004498813927914777
0.0006769171260032879	8.490041722611785e-5	0.0009612501513501155	0.0010461505685762337
0.0005802146794313896	2.4288193029728418e-6	0.0006548090420312938	0.0006572378613342667
0.0005802146794313896	7.029417684960276e-8	0.0004526448127894249	0.00045271510696627445
9.670244657189827e-5	2.0473473000323162e-9	0.0003156229932740325	0.0003156250406213325
0	5.985838498378407e-11	0.0002213458339521794	0.00022134589381056434
0.00019340489314379654	1.7543978446643256e-12	0.00015586338235609455	0.00015586338411049242
0	5.1504827322883605e-14	0.00011008779330401373	0.00011008779335551853
0	1.5137706889527878e-15	7.793987047262122e-5	7.7939870474135e-5
0	4.4526110527055335e-17	5.5283898103104024e-5	5.5283898103148544e-5
9.670244657189827e-5	1.3104130847402421e-18	3.927408264083146e-5	3.927408264083275e-5
0	3.858038423343913e-20	2.7936346339746712e-5	2.7936346339746756e-5
0	1.1361503861614726e-21	1.989313205915333e-5	1.9893132059153327e-5
0	3.34638546725734e-23	1.4178789346765799e-5	1.41787893467658e-5
0	9.85727232521467e-25	1.0114014689873766e-5	1.0114014689873768e-5
0	2.9037224774506636e-26	7.219591982029547e-6	7.21959198202955e-6
0	8.55368445194372e-28	5.156681896539893e-6	5.156681896539893e-6
0	2.5196330109161424e-29	3.6852473974462044e-6	3.6852473974462044e-6
0	7.421582312944703e-31	2.634974017241544e-6	2.634974017241544e-6
0	2.1858604225508343e-32	1.8848551242252386e-6	1.8848551242252383e-6
9.670244657189827e-5	6.43736909506333e-34	1.3488175308017963e-6	1.348817530801796e-6
