Plasmid_45	Plasmid_45_contaminant	Plasmid_45_expression	Plasmid_45_mixture
0.8152983270476744	0.8143530751190393	0.0009829467837002043	0.8153360219027396
0.11246494536311769	0.1104214433019669	0.0012166694548841274	0.11163811275685104
0.026979982593559618	0.02707728530777834	0.0012929140236348994	0.02837019933141324
0.008123005512039455	0.006386598925885969	0.0013111276871298825	0.007697726613015852
0.0030944782903007447	0.0014670791532979423	0.0013043457636021506	0.002771424916900093
0.0018373464848660671	0.00033023628661672024	0.0012849090029332256	0.0016151452895499456
0.0008703220191470844	7.312065911473462e-5	0.0012582225898114983	0.0013313432489262332
0.0015472391451503724	1.5968070104548906e-5	0.0012270874831934475	0.0012430555532979967
0.0008703220191470844	3.4460168539445143e-6	0.00119316443985294	0.0011966104567068844
0.0007736195725751862	7.360315638693886e-7	0.0011575314001235296	0.0011582674316873987
0.001063726912290881	1.5578148157410555e-7	0.0011209290026023614	0.0011210847840839354
0.0012571318054346776	3.270419991649344e-8	0.0010838848172434058	0.0010839175214433223
0.0003868097862875931	6.815749952794545e-9	0.001046783511790168	0.0010467903275401215
0.0011604293588627793	1.4110533665702345e-9	0.001009909762391106	0.0010099111734444724
0.0006769171260032879	2.903658031353492e-10	0.000973476039148671	0.0009734763295144743
0.001063726912290881	5.942054097494033e-11	0.0009376413826635405	0.0009376414420840814
0.0009670244657189827	1.2097754564939152e-11	0.0009025245243854072	0.0009025245364831619
0.0011604293588627793	2.45139980655847e-12	0.0008682133078342414	0.0008682133102856414
0.0008703220191470844	4.9454885443692e-13	0.0008347716092898321	0.0008347716097843812
0.0009670244657189827	9.936143936025209e-14	0.0008022445207215218	0.0008022445208208832
0.0012571318054346776	1.9886307529777022e-14	0.0007706622960627141	0.0007706622960826001
0.001063726912290881	3.965702343909662e-15	0.000740043399093022	0.0007400433990969878
0.0009670244657189827	7.881477343098908e-16	0.0007103968867297538	0.0007103968867305419
0.0003868097862875931	1.561348134098677e-16	0.000681724292735143	0.0006817242927352991
0.0007736195725751862	3.0836980118908635e-17	0.0006540211304776593	0.0006540211304776902
0.0006769171260032879	6.0728503577820634e-18	0.0006272781014817766	0.000627278101481783
0.0006769171260032879	1.192682227622782e-18	0.0006014820741376662	0.0006014820741376672
0.0006769171260032879	2.3362855819483237e-19	0.0005766168810015888	0.0005766168810015887
0.0003868097862875931	4.565087406994311e-20	0.0005526639715800049	0.0005526639715800051
0.0006769171260032879	8.899039294542481e-21	0.0005296029490219305	0.0005296029490219302
0.0006769171260032879	1.7308252169357965e-21	0.0005074120128481777	0.000507412012848178
0.0007736195725751862	3.359087217130137e-22	0.00048606832510982565	0.0004860683251098258
0.0005802146794313896	6.505583829324486e-23	0.0004655483137661051	0.000465548313766105
0.0002901073397156948	1.257431938281091e-23	0.0004458279243044903	0.00044582792430449025
0.0005802146794313896	2.42577083618245e-24	0.00042688282847963625	0.0004268828284796362
0.0002901073397156948	4.671042204209829e-25	0.00040868859736882155	0.00040868859736882155
0.00019340489314379654	8.978550140040982e-26	0.0003912208446173485	0.00039122084461734857
0.00048351223285949136	1.7228793657283723e-26	0.0003744553446949434	0.0003744553446949434
0.0002901073397156948	3.300547052483614e-27	0.00035836813014187305	0.0003583681301418732
0.0003868097862875931	6.312828935515505e-28	0.0003429355711047869	0.00034293557110478667
9.670244657189827e-5	1.2055698310544074e-28	0.0003281344399120172	0.0003281344399120174
0.00019340489314379654	2.2988620258802675e-29	0.0003139419629893148	0.0003139419629893147
0.00019340489314379654	4.37730044154679e-30	0.00030033586204899457	0.00030033586204899446
0.00048351223285949136	8.323238584754082e-31	0.0002872943861821768	0.0002872943861821766
0	1.5804816898950557e-31	0.00027479633623258437	0.00027479633623258437
0.0002901073397156948	2.997197623389362e-32	0.00026282108262137393	0.00026282108262137377
9.670244657189827e-5	5.6765810268381094e-33	0.00025134857761784644	0.00025134857761784633
9.670244657189827e-5	1.0737910938806681e-33	0.0002403593629044048	0.00024035936290440484
0.0002901073397156948	2.0287541716440132e-34	0.00022983457316078356	0.00022983457316078353
0.0002901073397156948	3.8285135525613056e-35	0.00021975593628836243	0.00021975593628836238
0.0002901073397156948	7.216653952415957e-36	0.00021010577080702726	0.00021010577080702718
0.0002901073397156948	1.3588129310721823e-36	0.00020086698088192005	0.00020086698088192013
0	2.5557251282806745e-37	0.00019202304937335888	0.0001920230493733588
0	4.801880301819915e-38	0.00018355802924843118	0.0001835580292484312
0.0002901073397156948	9.012862581362316e-39	0.00017545653364582216	0.00017545653364582213
0.00019340489314379654	1.6899717037947874e-39	0.0001677037248450958	0.00016770372484509587
9.670244657189827e-5	3.1657160309764477e-40	0.00016028530235693308	0.00016028530235693317
9.670244657189827e-5	5.924483043276117e-41	0.00015318749032087073	0.00015318749032087073
0.00019340489314379654	1.1077064555706863e-41	0.00014639702437120762	0.00014639702437120762
0.0002901073397156948	2.0692072305944073e-42	0.00013990113810934398	0.00013990113810934392
9.670244657189827e-5	3.861867365948139e-43	0.000133687549301401	0.00013368754930140092
9.670244657189827e-5	7.201341979880876e-44	0.0001277444459031222	0.00012774444590312224
0	1.3417158641474288e-44	0.00012206047199941543	0.0001220604719994155
0.0002901073397156948	2.4977371207041423e-45	0.00011662471373316742	0.00011662471373316743
0	4.646005071727985e-46	0.00011142668528687667	0.0001114266852868767
0	8.635089741676432e-47	0.00010645631497100866	0.00010645631497100865
0	1.6036716039441078e-47	0.0001017039314645617	0.0001017039314645617
0	2.97599614466834e-48	9.716025024601165e-5	9.716025024601165e-5
0	5.518541659503316e-49	9.281636024641222e-5	9.281636024641225e-5
9.670244657189827e-5	1.0225811691703967e-49	8.866371075086425e-5	8.86637107508643e-5
9.670244657189827e-5	1.8934725485330969e-50	8.469409856971733e-5	8.469409856971734e-5
0	3.5035961323346484e-51	8.089965549664314e-5	8.089965549664321e-5
9.670244657189827e-5	6.478414270705885e-52	7.727283606704828e-5	7.727283606704833e-5
0	1.1970952536220638e-52	7.380640562709569e-5	7.380640562709565e-5
0	2.2105457092014095e-53	7.04934287208364e-5	7.049342872083638e-5
0.00019340489314379654	4.079307087955743e-54	6.73272578005459e-5	6.73272578005459e-5
9.670244657189827e-5	7.523060562832303e-55	6.43015222632831e-5	6.430152226328308e-5
0.00019340489314379654	1.3865290235363618e-55	6.141011781489622e-5	6.14101178148962e-5
0	2.553844567629756e-56	5.8647196161156975e-5	5.864719616115699e-5
0	4.701059474953722e-57	5.6007155024382255e-5	5.600715502438226e-5
9.670244657189827e-5	8.648432026695776e-58	5.348462848277362e-5	5.3484628482773634e-5
9.670244657189827e-5	1.5900975966166393e-58	5.107447762874667e-5	5.10744776287467e-5
0	2.921859041124221e-59	4.877178154171382e-5	4.877178154171378e-5
9.670244657189827e-5	5.365966946237487e-60	4.657182857010592e-5	4.6571828570105923e-5
0	9.849043167676841e-61	4.44701079168584e-5	4.447010791685845e-5
0	1.806763686974558e-61	4.246230152212519e-5	4.246230152212521e-5
0	3.31263641680531e-62	4.054427623661378e-5	4.0544276236613814e-5
9.670244657189827e-5	6.070368199141303e-63	3.871207627864241e-5	3.8712076278642404e-5
0	1.1118053961924195e-63	3.696191596779272e-5	3.696191596779273e-5
9.670244657189827e-5	2.0352536570801824e-64	3.529017272786894e-5	3.5290172727868944e-5
9.670244657189827e-5	3.7238122944623766e-65	3.3693380351758916e-5	3.36933803517589e-5
9.670244657189827e-5	6.809886130838417e-66	3.216822252072534e-5	3.2168222520725344e-5
0	1.2447382147916515e-66	3.0711526570627005e-5	3.071152657062701e-5
0	2.2740787025293825e-67	2.932025749757376e-5	2.932025749757376e-5
0	4.15265033755182e-68	2.799151219555517e-5	2.7991512195555165e-5
0	7.579502068911692e-69	2.6722513918641064e-5	2.672251391864107e-5
0	1.3827841247063351e-69	2.5510606960434466e-5	2.5510606960434463e-5
0	2.5215604149943964e-70	2.435325154355651e-5	2.4353251543556504e-5
9.670244657189827e-5	4.5960894506951e-71	2.3248018912057984e-5	2.3248018912057977e-5
0	8.373642556145468e-72	2.2192586619780252e-5	2.219258661978025e-5
0	1.5249299728298603e-72	2.1184734007826595e-5	2.11847340078266e-5
0	2.7758598919072072e-73	2.0222337864452487e-5	2.0222337864452474e-5
0	5.050796880116767e-74	1.93033682608373e-5	1.9303368260837296e-5
0	9.186275977680344e-75	1.842588455635995e-5	1.8425884556359956e-5
9.670244657189827e-5	1.6700856437610187e-75	1.7588031567164022e-5	1.7588031567164022e-5
0	3.0350095171260516e-76	1.678803589196529e-5	1.678803589196529e-5
0	5.5132256686644245e-77	1.6024202389222363e-5	1.6024202389222356e-5
0	1.0011016227865107e-77	1.5294910799961076e-5	1.5294910799961072e-5
0	1.8171027294545493e-78	1.4598612510712553e-5	1.4598612510712553e-5
0	3.2969465230982036e-79	1.3933827451194057e-5	1.3933827451194062e-5
9.670244657189827e-5	5.979674885483337e-80	1.3299141121529905e-5	1.3299141121529904e-5
0	1.0841230615842498e-80	1.2693201743975967e-5	1.2693201743975972e-5
0	1.9647938299264534e-81	1.2114717534275724e-5	1.2114717534275726e-5
0	3.5595474590587405e-82	1.156245408793793e-5	1.1562454087937928e-5
0	6.446351086788917e-83	1.1035231876885045e-5	1.1035231876885052e-5
0	1.1670149293201074e-83	1.0531923852078246e-5	1.0531923852078246e-5
0	2.1119520077212526e-84	1.0051453147877426e-5	1.0051453147877424e-5
0	3.8206627281760214e-85	9.592790884045097e-6	9.5927908840451e-6
9.670244657189827e-5	6.909429542194633e-86	9.1549540614487e-6	9.154954061448709e-6
0	1.2490973642374167e-86	8.737003547658918e-6	8.73700354765892e-6
0	2.2573699492891767e-87	8.338042148780528e-6	8.338042148780524e-6
0	4.0781504154426664e-88	7.957212763987445e-6	7.957212763987447e-6
0	7.36511387377848e-89	7.593696619365245e-6	7.593696619365245e-6
0	1.3296981278355748e-89	7.246711577792038e-6	7.246711577792038e-6
9.670244657189827e-5	2.399858426701359e-90	6.9155105217125585e-6	6.915510521712556e-6
0	4.329908703475345e-91	6.5993798057803005e-6	6.599379805780302e-6
0	7.809692895278172e-92	6.29763777645919e-6	6.297637776459191e-6
0	1.408162557582854e-92	6.009633355788567e-6	6.009633355788563e-6
9.670244657189827e-5	2.5382637009528624e-93	5.734744686624556e-6	5.734744686624554e-6
0	4.573906261147356e-94	5.472377836776249e-6	5.472377836776253e-6
0	8.239593599262874e-95	5.221965559556742e-6	5.2219655595567415e-6
0	1.483862792617486e-95	4.9829661083676935e-6	4.982966108367692e-6
9.670244657189827e-5	2.671483561211087e-96	4.754862103030906e-6	4.7548621030309085e-6
0	4.808210086162652e-97	4.5371594456719975e-6	4.537159445671998e-6
9.670244657189827e-5	8.651429413857558e-98	4.329386284049618e-6	4.3293862840496186e-6
