Plasmid_51	Plasmid_51_noise	Plasmid_51_expression	Plasmid_51_mixture
0.819125	0.8192969234877798	3.100976751966081e-5	0.8193279332552995
0.12325	0.12171246808114103	4.4794232605424876e-5	0.12175726231374645
0.021	0.022226478166442572	5.283547568278473e-5	0.02227931364212536
0.003	0.0037726952354803557	5.8466151526113704e-5	0.0038311613870064694
0.00125	0.0006094951783383661	6.28603829619512e-5	0.0006723555613003173
0.000625	9.487603919123507e-5	6.64937840073665e-5	0.0001613698231986016
0.000125	1.4339618016579703e-5	6.959911550532392e-5	8.393873352190361e-5
0.000125	2.1154094131441644e-6	7.230993791437857e-5	7.442534732752273e-5
0.00025	3.05761944796079e-7	7.47116936433135e-5	7.501745558810959e-5
0.00025	4.3426666200246134e-8	7.686311905330005e-5	7.69065457195003e-5
0.000125	6.074198198616175e-9	7.880667130500876e-5	7.881274550320737e-5
0.000375	8.382223208905506e-10	8.057421122057164e-5	8.057504944289252e-5
0.000125	1.1428805095112631e-10	8.219035964865378e-5	8.219047393670473e-5
0	1.541480373595779e-11	8.367460025522646e-5	8.36746156700302e-5
0	2.058783261793686e-12	8.504265839308092e-5	8.504266045186418e-5
0.00025	2.7251619315938906e-13	8.630743911970221e-5	8.630743939221841e-5
0.000375	3.5776982387193734e-14	8.747968508384657e-5	8.747968511962354e-5
0.000125	4.661466558688939e-15	8.85684500283229e-5	8.856845003298437e-5
0.00025	6.03103012265956e-16	8.958144725500387e-5	8.958144725560698e-5
0.000125	7.75218088102888e-17	9.052531108956789e-5	9.052531108964541e-5
0	9.903957311249301e-18	9.140579644004629e-5	9.14057964400562e-5
0	1.2580978794927523e-18	9.222793342676121e-5	9.222793342676248e-5
0	1.5896139840238044e-19	9.299614882817071e-5	9.299614882817087e-5
0.000125	1.9983712558427326e-20	9.371436262934175e-5	9.371436262934176e-5
0	2.5002911460125663e-21	9.43860656245386e-5	9.43860656245386e-5
0.000125	3.114198086382441e-22	9.501438241709573e-5	9.501438241709573e-5
0	3.862287205401332e-23	9.560212303229488e-5	9.560212303229488e-5
0.00025	4.770658484238059e-24	9.615182555582e-5	9.615182555582e-5
0	5.869925642810545e-25	9.666579162979562e-5	9.666579162979562e-5
0	7.195908948244985e-26	9.714611621307412e-5	9.714611621307412e-5
0	8.790422126250452e-27	9.759471269695262e-5	9.759471269695262e-5
0.00025	1.070216463573074e-27	9.801333423081845e-5	9.801333423081845e-5
0	1.2987731745941753e-28	9.840359193277869e-5	9.840359193277869e-5
0	1.5712756141397215e-29	9.876697052294125e-5	9.876697052294125e-5
0.000125	1.8953196180789395e-30	9.91048418108662e-5	9.91048418108662e-5
0.000125	2.2796787461216023e-31	9.941847638598797e-5	9.941847638598797e-5
0	2.7344675997336604e-32	9.970905379483808e-5	9.970905379483808e-5
0	3.2713253126652755e-33	9.99776714374815e-5	9.99776714374815e-5
0	3.903621420746128e-34	0.00010022535237460426	0.00010022535237460426
0.000125	4.6466865296351766e-35	0.00010045305220381803	0.00010045305220381803
0	5.5180704289271755e-36	0.00010066166513721225	0.00010066166513721225
0.00025	6.5378305496723655e-37	0.00010085202939063759	0.00010085202939063759
0	7.728853931289038e-38	0.00010102493197760957	0.00010102493197760957
0	9.117216154447959e-39	0.00010118111298627868	0.00010118111298627868
0.000125	1.073258101027042e-39	0.00010132126940599803	0.00010132126940599803
0	1.2608645014679724e-40	0.0001014460585601418	0.0001014460585601418
0.000125	1.4783631241637936e-41	0.00010155610119360286	0.00010155610119360286
0.000125	1.7300837342036955e-42	0.00010165198425651873	0.00010165198425651873
0	2.0209243038040585e-43	0.00010173426341999864	0.00010173426341999864
0.000125	2.3564182837638433e-44	0.0001018034653547536	0.0001018034653547536
0	2.7428090203120156e-45	0.0001018600897994093	0.0001018600897994093
0	3.1871319932267143e-46	0.00010190461144178164	0.00010190461144178164
0.000125	3.6973056074555194e-47	0.00010193748163341011	0.00010193748163341011
0	4.282231330894823e-48	0.00010195912995509351	0.00010195912995509351
0.000125	4.9519040357447015e-49	0.0001019699656489833	0.0001019699656489833
0	5.717533470206349e-50	0.00010197037893090723	0.00010197037893090723
0	6.59167786150816e-51	0.00010196074219497061	0.00010196074219497061
0	7.58839073062326e-52	0.00010194141112107556	0.00010194141112107556
0.000125	8.7233820838788e-53	0.00010191272569477925	0.00010191272569477925
0	1.0014195237273195e-53	0.00010187501114784924	0.00010187501114784924
0.000125	1.148040062604472e-54	0.00010182857882694864	0.00010182857882694864
0.000125	1.3143808055220611e-55	0.0001017737269970735	0.0001017737269970735
0	1.5028698956884886e-56	0.0001017107415856555	0.0001017107415856555
0	1.7162080337114968e-57	0.0001016398968726193	0.0001016398968726193
0.000125	1.9573962220349832e-58	0.00010156145613113548	0.00010156145613113548
0.000125	2.229766053178025e-59	0.00010147567222332529	0.00010147567222332529
0	2.5370127499627846e-60	0.00010138278815474596	0.00010138278815474596
0	2.8832311809355507e-61	0.00010128303759110598	0.00010128303759110598
0.000125	3.272955090139799e-62	0.00010117664534032322	0.00010117664534032322
0.000125	3.71119979734088e-63	0.0001010638278027399	0.0001010638278027399
0	4.203508642779771e-64	0.00010094479339204159	0.00010094479339204159
0	4.7560034696015564e-65	0.00010081974292919004	0.00010081974292919004
0	5.375439457317986e-66	0.0001006888700114667	0.0001006888700114667
0	6.069264641080458e-67	0.00010055236135853428	0.00010055236135853428
0.000125	6.845684474219439e-68	0.0001004103971372519	0.0001004103971372519
0	7.713731815511016e-69	0.00010026315126682724	0.00010026315126682724
0.00025	8.683342748025488e-70	0.00010011079170575109	0.00010011079170575109
0.000125	9.765438663263108e-71	9.995348072183453e-5	9.995348072183453e-5
0.00025	1.0972015072658221e-71	9.979137514655864e-5	9.979137514655864e-5
0	1.23162376385067e-72	9.962462661484391e-5	9.962462661484391e-5
0	1.3812545948017172e-73	9.945338179125597e-5	9.945338179125597e-5
0.000125	1.5476765587581774e-74	9.927778258358087e-5	9.927778258358087e-5
0	1.732622910958633e-75	9.909796634462821e-5	9.909796634462821e-5
0	1.937990652121626e-76	9.89140660630518e-5	9.89140660630518e-5
0.000125	2.1658545963848165e-77	9.872621054391609e-5	9.872621054391609e-5
0	2.418482529283677e-78	9.853452457967908e-5	9.853452457967908e-5
0	2.6983515310903945e-79	9.833912911221234e-5	9.833912911221234e-5
0.000125	3.0081655454005047e-80	9.814014138642978e-5	9.814014138642978e-5
0	3.3508742776585786e-81	9.793767509605619e-5	9.793767509605619e-5
0.00025	3.729693513365014e-82	9.773184052202555e-5	9.773184052202555e-5
0.000125	4.14812695101407e-83	9.752274466396393e-5	9.752274466396393e-5
0	4.609989650389384e-84	9.731049136517885e-5	9.731049136517885e-5
0	5.1194332026983565e-85	9.70951814315463e-5	9.70951814315463e-5
0	5.680972735172353e-86	9.687691274466002e-5	9.687691274466002e-5
0.000125	6.299515869207228e-87	9.66557803695805e-5	9.66557803695805e-5
0	6.980393757880415e-88	9.643187665749928e-5	9.643187665749928e-5
0	7.729394335768998e-89	9.620529134361172e-5	9.620529134361172e-5
0	8.552797921420402e-90	9.597611164047146e-5	9.597611164047146e-5
0.000125	9.457415320607043e-91	9.574442232708201e-5	9.574442232708201e-5
0.000375	1.0450628586641306e-91	9.55103058339633e-5	9.55103058339633e-5
0	1.1540434602551964e-92	9.527384232441612e-5	9.527384232441612e-5
0	1.273549165884128e-93	9.503510977219185e-5	9.503510977219185e-5
0	1.404516920986823e-94	9.479418403576295e-5	9.479418403576295e-5
0.000125	1.547960100165253e-95	9.455113892937556e-5	9.455113892937556e-5
0	1.7049741774081358e-96	9.430604629105568e-5	9.430604629105568e-5
0	1.876742775114198e-97	9.405897604772852e-5	9.405897604772852e-5
0	2.064544114391391e-98	9.38099962776014e-5	9.38099962776014e-5
0	2.269757890265174e-99	9.355917326995096e-5	9.355917326995096e-5
0	2.4938725966389e-100	9.330657158244732e-5	9.330657158244732e-5
0	2.7384933271113564e-101	9.305225409613945e-5	9.305225409613945e-5
0	3.0053500790721815e-102	9.279628206821878e-5	9.279628206821878e-5
0.000125	3.2963065898671596e-103	9.253871518267118e-5	9.253871518267118e-5
0	3.6133697352539355e-104	9.227961159892103e-5	9.227961159892103e-5
0.000125	3.958699521856536e-105	9.20190279985651e-5	9.20190279985651e-5
0	4.3346197068759444e-106	9.175701963028795e-5	9.175701963028795e-5
0	4.743629079925937e-107	9.149364035304621e-5	9.149364035304621e-5
0	5.188413443540356e-108	9.122894267760331e-5	9.122894267760331e-5
0.00025	5.671858330641942e-109	9.096297780649199e-5	9.096297780649199e-5
0	6.197062499075923e-110	9.069579567247798e-5	9.069579567247798e-5
0	6.767352245195677e-111	9.042744497559337e-5	9.042744497559337e-5
0	7.386296580445354e-112	9.015797321880567e-5	9.015797321880567e-5
0	8.05772331691701e-113	8.988742674238352e-5	8.988742674238352e-5
0	8.785736109970413e-114	8.96158507570183e-5	8.96158507570183e-5
0	9.574732508193874e-115	8.934328937575624e-5	8.934328937575624e-5
0	1.0429423063256722e-115	8.90697856447943e-5	8.90697856447943e-5
0	1.1354851554560825e-116	8.879538157318874e-5	8.879538157318874e-5
0.000125	1.2356416386041716e-117	8.852011816152406e-5	8.852011816152406e-5
0	1.343989321500243e-118	8.824403542958673e-5	8.824403542958673e-5
0.000125	1.4611458875486653e-119	8.796717244308647e-5	8.796717244308647e-5
0.00025	1.5877716661415384e-120	8.76895673394648e-5	8.76895673394648e-5
0	1.7245723037525114e-121	8.741125735283008e-5	8.741125735283008e-5
0.00025	1.8723015849057788e-122	8.713227883805416e-5	8.713227883805416e-5
0.000125	2.0317644104166323e-123	8.685266729406658e-5	8.685266729406658e-5
0.000125	2.203819940611707e-124	8.657245738637804e-5	8.657245738637804e-5
0.00025	2.389384911559344e-125	8.629168296886533e-5	8.629168296886533e-5
0	2.5894371326737743e-126	8.60103771048468e-5	8.60103771048468e-5
0	2.805019174401135e-127	8.572857208747733e-5	8.572857208747733e-5
0	3.037242255051099e-128	8.544629945948932e-5	8.544629945948932e-5
0	3.287290336205291e-129	8.516359003230586e-5	8.516359003230586e-5
0	3.556424436512994e-130	8.488047390455029e-5	8.488047390455029e-5
0	3.845987174076098e-131	8.459698047997576e-5	8.459698047997576e-5
0.000125	4.157407548029274e-132	8.431313848483722e-5	8.431313848483722e-5
0	4.4922059703378895e-133	8.402897598472667e-5	8.402897598472667e-5
0.000125	4.851999559265937e-134	8.374452040089263e-5	8.374452040089263e-5
0.000125	5.238507706409019e-135	8.345979852606275e-5	8.345979852606275e-5
0.00025	5.653557929643909e-136	8.317483653978852e-5	8.317483653978852e-5
0	6.0990920248163005e-137	8.28896600233295e-5	8.28896600233295e-5
0.00025	6.57717252947265e-138	8.260429397409412e-5	8.260429397409412e-5
0	7.089989512440503e-139	8.231876281965341e-5	8.231876281965341e-5
0	7.639867703574909e-140	8.203309043134298e-5	8.203309043134298e-5
0	8.229273978516313e-141	8.174730013746814e-5	8.174730013746814e-5
