Plasmid_61	Plasmid_61_contaminant	Plasmid_61_expression	Plasmid_61_mixture
0.638707996874186	0.6303740858874802	0.00901015388415948	0.6393842397716397
0.17986454805939048	0.16698535944493537	0.007172633445611939	0.17415799289054731
0.06394894503777025	0.0651365998710116	0.005802228992122124	0.07093882886313373
0.02943474863245637	0.025519744312548488	0.004793376784294204	0.030313121096842692
0.016280281323261266	0.009928029034641545	0.004071072741555982	0.013999101776197526
0.009507684292784578	0.0038300780538848334	0.0035460574630543466	0.00737613551693918
0.003777025266996614	0.001465965890355958	0.003151566269101216	0.004617532159457175
0.002995571763480073	0.0005571440973638157	0.00284391050499595	0.003401054602359766
0.0026048450117218025	0.00021041999405878108	0.002595621077449028	0.002806041071507809
0.001953633758791352	7.902953976942144e-5	0.002389413217179522	0.0024684427569489436
0.0018233915082052619	2.9535046242468497e-5	0.0022141716284125898	0.002243706674655058
0.002214118259963532	1.0988914285644307e-5	0.0020625154453450404	0.0020735043596306845
0.001041938004688721	4.072214631626376e-6	0.001929365990373687	0.0019334382050053135
0.0016931492576191716	1.503583366285376e-6	0.0018111050210663034	0.0018126086044325887
0.0011721802552748112	5.533308332819958e-7	0.0017050719222045482	0.001705625253037831
0.0015629070070330815	2.0301284929722098e-7	0.001609255446043311	0.0016094584588926073
0.0014326647564469914	7.427603848262355e-8	0.0015220988112162838	0.0015221730872547667
0.0015629070070330815	2.710521004215145e-8	0.0014423724631106125	0.001442399568320655
0.0013024225058609013	9.867725425722233e-9	0.0013690884030456492	0.0013690982707710748
0.0018233915082052619	3.5843776170980136e-9	0.0013014408464147578	0.0013014444307923746
0.0015629070070330815	1.2992933709250378e-9	0.0012387640628455316	0.0012387653621389028
0.0015629070070330815	4.700619348614314e-10	0.0011805017465723404	0.0011805022166342758
0.0016931492576191716	1.6974976559127862e-10	0.0011261843227614759	0.0011261844925112413
0.0009116957541026309	6.119505786200078e-11	0.001075411840862858	0.0010754119020579159
0.0011721802552748112	2.2025158650978796e-11	0.0010278408810097596	0.0010278409030349185
0.0007814535035165407	7.915090946000934e-12	0.000983174394675615	0.0009831744025907063
0.001041938004688721	2.84028695555149e-12	0.0009411537250908019	0.0009411537279310889
0.001041938004688721	1.0178183667221733e-12	0.0009015522701044225	0.0009015522711222413
0.0005209690023443605	3.6425856939230856e-13	0.0008641703985909728	0.0008641703989552315
0.0015629070070330815	1.3019911511690556e-13	0.0008288313347830326	0.0008288313349132314
0.00013024225058609013	4.648258641006574e-14	0.0007953777979711197	0.0007953777980176024
0.0007814535035165407	1.657600597534729e-14	0.0007636692374655144	0.0007636692374820905
0.0009116957541026309	5.904709424952972e-15	0.0007335795408855072	0.0007335795408914122
0.0007814535035165407	2.101194906261472e-15	0.000704995121963085	0.0007049951219651858
0.00039072675175827037	7.4696815743891665e-16	0.0006778133150023448	0.000677813315003092
