Plasmid_13	Plasmid_13_contaminant	Plasmid_13_expression	Plasmid_13_mixture
0.6750797795184218	0.6667818613555029	0.0025782764286462687	0.669360137784149
0.1509525190987332	0.16202947279157456	0.0027164317709822776	0.1647459045625568
0.06227637559230249	0.062359012838192486	0.0026121329793597488	0.06497114581755224
0.02456242142926216	0.023542327530965575	0.002450498308700703	0.025992825839666275
0.01450536698578474	0.008723410137234692	0.002292439706097692	0.011015849843332384
0.007736195725751862	0.0031812189177318913	0.0021522440197736517	0.005333462937505543
0.003868097862875931	0.0011445738113276098	0.002030105276375783	0.003174679087703392
0.0024175611642974566	0.0004070994182437397	0.0019229853284547713	0.002330084746698511
0.003191180736872643	0.00014336669615189578	0.0018277886390913138	0.0019711553352432095
0.0024175611642974566	5.0053463664665815e-5	0.0017420576596968071	0.0017921111233614733
0.002514263610869355	1.734205818444679e-5	0.0016639669775696847	0.0016813090357541314
0.0017406440382941688	5.967753218166798e-6	0.0015921744010437419	0.0015981421542619085
0.0011604293588627793	2.041110541971219e-6	0.0015256809150949902	0.0015277220256369615
0.002127453824581762	6.942588446006665e-7	0.0014637274202659344	0.0014644216791105343
0.001450536698578474	2.3495856080008164e-7	0.0014057239394267822	0.0014059588979875822
0.0019340489314379654	7.91518829119227e-8	0.0013512019320127127	0.0013512810838956248
0.0015472391451503724	2.6551659460526184e-8	0.0012997819759120637	0.0012998085275715242
0.0016439415917222705	8.87201800186906e-9	0.0012511514935525858	0.0012511603655705878
0.0011604293588627793	2.953768148947761e-9	0.0012050490765635458	0.0012050520303316945
0.0012571318054346776	9.80081821183529e-10	0.0011612532139522547	0.001161254194034076
0.0008703220191470844	3.241730359594534e-10	0.0011195740185742252	0.0011195743427472615
0.0007736195725751862	1.069070916909781e-10	0.0010798470387458196	0.001079847145652911
0.0009670244657189827	3.515838257970991e-11	0.001041928549978043	0.0010419285851364253
0.001063726912290881	1.1532251500052467e-11	0.0010056919175810732	0.0010056919291133242
0.0005802146794313896	3.773337836451179e-12	0.0009710247476375182	0.0009710247514108562
0.0011604293588627793	1.2317467507903055e-12	0.0009378266275802202	0.0009378266288119671
0.0008703220191470844	4.011936528247351e-13	0.0009060073140499937	0.0009060073144511875
0.0005802146794313896	1.303982842507686e-13	0.0008754852644768998	0.0008754852646072983
0.0015472391451503724	4.2297944654093276e-14	0.0008461864359303715	0.0008461864359726699
0.001063726912290881	1.3694213271603216e-14	0.0008180432940376129	0.0008180432940513072
0.0009670244657189827	4.425507632402802e-15	0.0007909939886519769	0.0007909939886564025
0.0005802146794313896	1.4276844771209389e-15	0.000764981663098406	0.0007649816630998336
0.0006769171260032879	4.598084583462218e-16	0.0007399538713299869	0.0007399538713304463
0.0005802146794313896	1.4785207394482394e-16	0.000715862082948262	0.0007158620829484097
0.0011604293588627793	4.746918255314103e-17	0.0006926612602898253	0.0006926612602898727
0.0002901073397156948	1.5217952132963685e-17	0.0006703094950280046	0.0006703094950280201
0.0009670244657189827	4.871754252701349e-18	0.0006487676942408346	0.0006487676942408394
0.0011604293588627793	1.5574792107072845e-18	0.0006279993078419964	0.0006279993078419984
0.0007736195725751862	4.972656823561501e-19	0.0006079700907960092	0.0006079700907960095
0.0003868097862875931	1.5856392601431541e-19	0.0005886478947426939	0.0005886478947426941
0.0007736195725751862	5.0499735805224496e-20	0.0005700024846130851	0.000570002484613085
9.670244657189827e-5	1.6064258620891932e-20	0.0005520053765850413	0.0005520053765850412
0.0007736195725751862	5.104299870099441e-21	0.000534629694343868	0.0005346296943438678
0.0003868097862875931	1.6200622581202278e-21	0.0005178500411132179	0.0005178500411132177
0.0006769171260032879	5.136443543711933e-22	0.0005016423853288734	0.000501642385328873
0.00048351223285949136	1.6268334297874547e-22	0.0004859839581616995	0.00048598395816169967
0.0006769171260032879	5.147390747487533e-23	0.00047085316137077956	0.00047085316137077923
0.0003868097862875931	1.627075502081527e-23	0.000456229484194996	0.000456229484194996
0.0006769171260032879	5.138273222121033e-24	0.0004420934281802212	0.00044209342818022143
0.0003868097862875931	1.6211656883873995e-24	0.0004284264389969233	0.00042842643899692343
0.0003868097862875931	5.110337490551571e-25	0.0004152108444351788	0.0004152108444351788
0.0005802146794313896	1.609512879921009e-25	0.00040242979787530217	0.0004024297978753021
0.0003868097862875931	5.064916210180615e-26	0.0003900672266262861	0.0003900672266262859
0.0003868097862875931	1.5925489526517433e-26	0.0003781077846039249	0.0003781077846039252
9.670244657189827e-5	5.003401877681674e-27	0.0003665368088883281	0.00036653680888832805
0.00048351223285949136	1.5707208385894088e-27	0.000355340279758407	0.0003553402797584071
0.0002901073397156948	4.927222997769954e-28	0.00034450478385055877	0.0003445047838505586
0.00019340489314379654	1.5444833858945128e-28	0.0003340174801313727	0.0003340174801313728
0.00019340489314379654	4.83782276201841e-29	0.00032386606841094793	0.0003238660684109479
0.0003868097862875931	1.514293013344042e-29	0.00031403876015517507	0.0003140387601551751
0.0002901073397156948	4.736640229186951e-30	0.00030452425138287223	0.0003045242513828723
0.0003868097862875931	1.4806021490007745e-30	0.0002953116974576156	0.00029531169745761546
0.0005802146794313896	4.625093953737793e-31	0.00028639068960496436	0.00028639068960496414
0.00048351223285949136	1.4438544302172581e-31	0.00027775123300401947	0.00027775123300401963
0.0002901073397156948	4.504567973347099e-32	0.00026938372631823184	0.0002693837263182318
0.0003868097862875931	1.404480632068259e-32	0.00026127894254439175	0.0002612789425443918
9.670244657189827e-5	4.376400038374071e-33	0.00025342801107109216	0.00025342801107109205
0.00048351223285949136	1.3628952836570863e-33	0.00024582240084882807	0.00024582240084882796
0.0002901073397156948	4.241871945498384e-34	0.000238453904583539	0.00023845390458353906
0.0002901073397156948	1.3194939261955437e-34	0.00023131462387391587	0.00023131462387391584
0.0003868097862875931	4.102201823195148e-35	0.00022439695522036922	0.00022439695522036916
0	1.2746509630385698e-35	0.00021769357684029087	0.00021769357684029082
0.00019340489314379654	3.958538207532333e-36	0.00021119743623023755	0.00021119743623023758
