Plasmid_60	Plasmid_60_contaminant	Plasmid_60_expression	Plasmid_60_mixture
0.9207039938110434	0.8880106617422308	0.03277865679599373	0.9207893185382245
0.046610579247654965	0.026149920343140842	0.019242118231570387	0.04539203857471123
0.012958127840634368	0.0009261616494385418	0.011780640206762427	0.012706801856200968
0.006769171260032879	3.125132176464054e-5	0.007431662981198564	0.007462914302963204
0.0039648003094478294	1.0166303863530834e-6	0.004760634064856149	0.004761650695242502
0.003868097862875931	3.214965992746378e-8	0.0030770854307226167	0.0030771175803825444
0.001450536698578474	9.9397368946743e-10	0.0020006298924846538	0.002000630886458343
0.0009670244657189827	3.0165249172596884e-11	0.0013061631732754428	0.001306163203440692
0.0006769171260032879	9.012775020686343e-13	0.0008554031443765808	0.0008554031452778583
0.00048351223285949136	2.657091583930511e-14	0.0005615430603544091	0.0005615430603809801
0.0006769171260032879	7.743064867645374e-16	0.0003693371516536321	0.00036933715165440634
0.0002901073397156948	2.2334976979695353e-17	0.0002432976976474161	0.00024329769764743853
0.00019340489314379654	6.384376006596318e-19	0.00016047749033558316	0.00016047749033558378
0	1.810172001426793e-20	0.0001059653899394727	0.00010596538993947273
0.00019340489314379654	5.094850058626995e-22	7.003567912852149e-5	7.00356791285215e-5
9.670244657189827e-5	1.424435365400957e-23	4.632606929174297e-5	4.6326069291742974e-5
9.670244657189827e-5	3.9582375321259694e-25	3.066465722079624e-5	3.066465722079625e-5
