Plasmid_37	Plasmid_37_contaminant	Plasmid_37_expression	Plasmid_37_mixture
0.929600618895658	0.92887518010076	0.0007268162699617269	0.9296019963707217
0.02736679237984721	0.026486833048112796	0.0008488477327633359	0.027335680780876132
0.00222415627115366	0.0014178058020893956	0.0008973410617676876	0.0023151468638570832
0.0013538342520065757	7.299178480055208e-5	0.0009207932633783898	0.000993785048178942
0.001063726912290881	3.6613941633321368e-6	0.0009312526467054078	0.0009349140408687399
0.0009670244657189827	1.8006073581906647e-7	0.0009336828144764299	0.0009338628752122487
0.0007736195725751862	8.714108303486271e-9	0.0009307032386316037	0.0009307119527399071
0.0008703220191470844	4.160844930933268e-10	0.0009238890522174886	0.0009238894683019815
0.0008703220191470844	1.9639229708712904e-11	0.0009142687336817441	0.0009142687533209739
0.0006769171260032879	9.17681787925228e-13	0.0009025536340749314	0.000902553634992613
0.0007736195725751862	4.250049643175815e-14	0.0008892571148488517	0.0008892571148913523
0.0009670244657189827	1.9527411089873866e-15	0.0008747618555792978	0.0008747618555812502
0.0006769171260032879	8.908148174101551e-17	0.0008593604259210706	0.0008593604259211597
0.0005802146794313896	4.0374835396236234e-18	0.0008432810335764247	0.0008432810335764288
0.0009670244657189827	1.8191144353171801e-19	0.0008267045650345138	0.0008267045650345139
0.0005802146794313896	8.15166024643481e-21	0.0008097762643195643	0.000809776264319564
0.0007736195725751862	3.6345597327737162e-22	0.0007926139766148365	0.0007926139766148366
0.0011604293588627793	1.6130103412407754e-23	0.0007753141160156077	0.0007753141160156075
0.0007736195725751862	7.127593316310047e-25	0.000757956081212611	0.0007579560812126104
0.0003868097862875931	3.136851042427699e-26	0.0007406055857394376	0.0007406055857394375
0.00048351223285949136	1.3753124028929064e-27	0.0007233172121542469	0.0007233172121542468
0.0009670244657189827	6.008485288320658e-29	0.0007061364003795266	0.0007061364003795266
0.0006769171260032879	2.6162220306297127e-30	0.0006891010162113195	0.0006891010162113195
0.00048351223285949136	1.1355632837583968e-31	0.0006722426034141548	0.0006722426034141548
0.0006769171260032879	4.9141562709552486e-33	0.0006555873939497202	0.0006555873939497202
0.0003868097862875931	2.1205800157813427e-34	0.000639157130940245	0.0006391571309402452
0.0007736195725751862	9.126198513193385e-36	0.0006229697449411245	0.0006229697449411246
0.0002901073397156948	3.917518914136358e-37	0.0006070399140754771	0.0006070399140754772
0.0009670244657189827	1.677529395796637e-38	0.0005913795313174858	0.0005913795313174858
9.670244657189827e-5	7.166628991923937e-40	0.0005759980968725824	0.0005759980968725823
0.0011604293588627793	3.054849156089242e-41	0.0005609030496309224	0.0005609030496309223
0.0006769171260032879	1.2993788425456653e-42	0.0005461000486821427	0.0005461000486821428
0.00019340489314379654	5.515580145608958e-44	0.0005315932136067599	0.0005315932136067599
0.0009670244657189827	2.3366388850315356e-45	0.0005173853305141924	0.0005173853305141925
0.0006769171260032879	9.880302216415821e-47	0.000503478029444579	0.000503478029444579
0.00048351223285949136	4.170212402801477e-48	0.0004898719376939761	0.000489871937693976
0.0005802146794313896	1.757051822704069e-49	0.00047656681278905827	0.0004765668127890584
0.0007736195725751862	7.390549978285177e-51	0.0004635616581756246	0.00046356165817562455
0.00019340489314379654	3.1035621430241882e-52	0.0004508548241559515	0.0004508548241559514
0.00048351223285949136	1.3012472978635972e-53	0.0004384440961839363	0.00043844409618393627
0.00048351223285949136	5.44750667371742e-55	0.00042632677228174695	0.00042632677228174684
0.0006769171260032879	2.2771717840747074e-56	0.00041449973106033117	0.00041449973106033117
0.0003868097862875931	9.505485290410391e-58	0.00040295949159551716	0.0004029594915955172
0.0005802146794313896	3.9623476006107433e-59	0.00039170226622138344	0.0003917022662213835
0.00019340489314379654	1.6494870969645574e-60	0.0003807240071451787	0.0003807240071451786
0.0002901073397156948	6.857735185353112e-62	0.0003700204476570573	0.0003700204476570573
0.0005802146794313896	2.8475045938820817e-63	0.0003595871385983732	0.00035958713859837304
0.00048351223285949136	1.1809072327169563e-64	0.00034941948066028415	0.0003494194806602841
0.00048351223285949136	4.89158605345843e-66	0.0003395127530068604	0.00033951275300686025
0.0002901073397156948	2.023859774491106e-67	0.00032986213865121615	0.0003298621386512161
0.0005802146794313896	8.3641444940926e-69	0.0003204627469573802	0.00032046274695738026
0.0003868097862875931	3.452915828643545e-70	0.00031130963359301086	0.00031130963359301075
9.670244657189827e-5	1.4239220228297273e-71	0.00030239781821732737	0.00030239781821732754
0.00019340489314379654	5.86589151246203e-73	0.0002937223001536381	0.00029372230015363806
0.0002901073397156948	2.414019630139864e-74	0.0002852780722657062	0.00028527807226570614
0.0002901073397156948	9.924700027602553e-76	0.00027706013323115146	0.0002770601332311514
0.0002901073397156948	4.07637587779783e-77	0.00026906349838251527	0.0002690634983825153
0.0002901073397156948	1.6727124773063016e-78	0.00026128320926700505	0.0002612832092670052
0.0003868097862875931	6.857537766671145e-80	0.00025371434205884267	0.0002537143420588428
9.670244657189827e-5	2.8088217485004804e-81	0.00024635201494321147	0.0002463520149432115
0	1.1494711475230334e-82	0.00023919139457772597	0.000239191394577726
0.00019340489314379654	4.700006106625871e-84	0.00023222770172586678	0.00023222770172586684
9.670244657189827e-5	1.920142366444897e-85	0.00022545621614673212	0.00022545621614673207
0.00019340489314379654	7.838103680541761e-87	0.00021887228081655079	0.0002188722808165508
0.00019340489314379654	3.1969714812761323e-88	0.00021247130554954104	0.000212471305549541
0.0002901073397156948	1.3029389006839752e-89	0.00020624877007873244	0.0002062487700787324
0.00019340489314379654	5.306081986879219e-91	0.00020020022665119528	0.00020020022665119528
0	2.1592121704840563e-92	0.00019432130218663456	0.0001943213021866346
9.670244657189827e-5	8.780004666352842e-94	0.0001886077000434171	0.000188607700043417
9.670244657189827e-5	3.56762025618716e-95	0.00018305520143174807	0.00018305520143174807
0.0002901073397156948	1.4486154510713858e-96	0.0001776596665098229	0.00017765966650982296
9.670244657189827e-5	5.87792703374687e-98	0.0001724170351952964	0.00017241703519529637
0.00019340489314379654	2.383403802905929e-99	0.00016732332772129938	0.00016732332772129933
9.670244657189827e-5	9.657817954196718e-101	0.00016237464496343304	0.00016237464496343302
0.00019340489314379654	3.9108734641369706e-102	0.00015756716856165913	0.0001575671685616591
0.00019340489314379654	1.5826581621610298e-103	0.00015289716085874653	0.00015289716085874653
0.00019340489314379654	6.400651327972471e-105	0.000148360964674897	0.000148360964674897
9.670244657189827e-5	2.586960738560689e-106	0.00014395500293634033	0.0001439550029363403
9.670244657189827e-5	1.0449341100343435e-107	0.00013967577817403047	0.00013967577817403052
0.00019340489314379654	4.2181888078595767e-109	0.00013551987190707956	0.00013551987190707954
9.670244657189827e-5	1.7017888264845636e-110	0.00013148394392421104	0.00013148394392421104
9.670244657189827e-5	6.861708085645153e-112	0.00012756473147528707	0.00012756473147528707
9.670244657189827e-5	2.765094474486424e-113	0.00012375904838385617	0.00012375904838385614
9.670244657189827e-5	1.113635341881281e-114	0.00012006378409065588	0.00012006378409065587
0.00019340489314379654	4.482655291143601e-116	0.00011647590263709328	0.00011647590263709326
